User ID,Height (cm),Weight (kg),Chest (cm),Waist (cm),Hip (cm),Age,Gender,Product ID,Category,Size Purchased,Fit Feedback,Return/Exchange Date,Reason for Return,Size Exchanged,Final Outcome,Cluster ID,Cluster Description,Brand ID,Generated Size Chart,Confidence Scores
176,177,59,109,90,112,48,Female,128,Tops,M,1,2023-07-15,Incorrect Size,L,Returned,C01,Athletic Build,B02,"M: 0.95, L: 0.80",Medium
177,172,65,103,90,107,45,Male,150,Dresses,L,1,2023-08-01,Changed Mind,N/A,Kept,C04,Petite,B04,"L: 0.93, XL: 0.86",High
178,186,59,101,93,103,41,Female,139,Bottoms,M,0,2023-07-30,Incorrect Size,XL,Kept,C01,Average Build,B01,"XS: 0.90, S: 0.85",Medium
179,181,55,90,70,105,34,Male,102,Bottoms,L,0,2023-08-01,Incorrect Size,M,Kept,C01,Tall and Athletic,B03,"S: 0.92, M: 0.87",Low
180,182,54,105,84,102,38,Male,137,Bottoms,XL,0,2023-08-01,Changed Mind,XL,Returned,C01,Average Build,B01,"S: 0.92, M: 0.87",Medium
181,150,55,107,79,105,28,Male,166,Tops,XL,1,N/A,Changed Mind,S,Kept,C01,Tall and Athletic,B01,"L: 0.93, XL: 0.86",Medium
182,168,74,106,93,91,45,Female,119,Bottoms,XS,0,2023-08-01,Changed Mind,L,Returned,C03,Athletic Build,B04,"S: 0.92, M: 0.87",High
183,151,53,98,78,95,36,Female,169,Bottoms,L,1,2023-07-25,Changed Mind,XL,Kept,C03,Average Build,B01,"XS: 0.90, S: 0.85",High
184,175,89,104,77,94,28,Male,144,Dresses,S,1,N/A,N/A,M,Kept,C04,Athletic Build,B03,"XS: 0.90, S: 0.85",Medium
185,181,81,92,73,95,22,Female,113,Dresses,L,1,2023-08-01,N/A,N/A,Returned,C03,Average Build,B02,"L: 0.93, XL: 0.86",Medium
186,155,84,106,87,107,44,Female,122,Dresses,XL,1,2023-07-15,Defective,S,Kept,C02,Tall and Athletic,B04,"L: 0.93, XL: 0.86",Low
187,181,59,106,79,93,35,Female,107,Bottoms,XL,0,2023-07-15,Incorrect Size,L,Returned,C01,Petite,B04,"S: 0.92, M: 0.87",Low
188,153,83,109,78,87,32,Male,102,Dresses,M,1,2023-07-15,Incorrect Size,N/A,Kept,C01,Average Build,B04,"M: 0.95, L: 0.80",Low
189,160,85,99,68,108,45,Female,162,Bottoms,XS,0,2023-07-30,Changed Mind,S,Returned,C04,Average Build,B03,"M: 0.95, L: 0.80",Low
190,166,55,82,93,89,36,Female,178,Tops,S,1,2023-07-20,Changed Mind,XL,Returned,C03,Athletic Build,B02,"M: 0.95, L: 0.80",Medium
191,187,65,95,75,107,43,Male,189,Bottoms,XS,1,2023-07-20,Incorrect Size,XL,Returned,C02,Athletic Build,B04,"L: 0.93, XL: 0.86",Medium
192,173,68,86,86,85,41,Male,190,Dresses,L,1,2023-08-01,Changed Mind,M,Kept,C03,Petite,B01,"S: 0.92, M: 0.87",Low
193,154,83,91,66,85,49,Female,105,Dresses,L,1,2023-07-20,N/A,N/A,Kept,C01,Tall and Athletic,B04,"XS: 0.90, S: 0.85",Low
194,183,74,108,94,104,44,Female,120,Dresses,XL,0,2023-07-30,Defective,XL,Kept,C02,Average Build,B02,"XS: 0.90, S: 0.85",Low
195,155,80,94,80,89,23,Male,154,Dresses,M,0,2023-07-30,Defective,M,Returned,C03,Petite,B01,"L: 0.93, XL: 0.86",High
196,171,66,109,83,113,47,Male,176,Tops,S,0,N/A,Incorrect Size,L,Returned,C03,Petite,B04,"M: 0.95, L: 0.80",High
197,160,79,87,80,110,40,Male,163,Tops,M,0,N/A,N/A,L,Returned,C04,Petite,B03,"M: 0.95, L: 0.80",High
198,165,88,102,91,103,41,Female,136,Bottoms,S,1,2023-07-15,N/A,N/A,Returned,C04,Tall and Athletic,B01,"M: 0.95, L: 0.80",Medium
199,182,80,96,71,90,47,Female,195,Dresses,XS,0,2023-07-30,Changed Mind,L,Kept,C02,Average Build,B02,"M: 0.95, L: 0.80",High
200,158,68,80,75,87,28,Female,181,Tops,XL,1,2023-08-01,Changed Mind,XL,Kept,C02,Average Build,B02,"L: 0.93, XL: 0.86",High
201,155,84,108,76,105,41,Female,116,Tops,M,0,2023-07-20,Changed Mind,L,Returned,C02,Petite,B01,"XS: 0.90, S: 0.85",Low
202,165,78,100,68,111,28,Female,157,Tops,L,0,2023-07-20,Defective,XL,Kept,C01,Petite,B04,"XS: 0.90, S: 0.85",High
203,178,50,109,94,97,37,Female,164,Dresses,XL,0,N/A,Defective,M,Kept,C04,Petite,B02,"XS: 0.90, S: 0.85",Medium
204,152,53,87,80,101,33,Male,110,Tops,S,0,2023-07-15,N/A,XL,Kept,C03,Tall and Athletic,B04,"L: 0.93, XL: 0.86",High
205,169,77,93,92,87,39,Female,199,Dresses,XL,0,2023-07-15,N/A,XL,Returned,C02,Average Build,B03,"S: 0.92, M: 0.87",Low
206,185,67,89,90,107,22,Female,197,Tops,L,0,2023-08-01,N/A,N/A,Returned,C01,Petite,B02,"XS: 0.90, S: 0.85",High
207,168,75,106,80,87,23,Male,199,Tops,L,1,2023-07-25,Changed Mind,L,Returned,C02,Average Build,B01,"M: 0.95, L: 0.80",Low
208,175,89,98,71,105,20,Male,151,Dresses,S,0,2023-07-30,Defective,XL,Kept,C04,Tall and Athletic,B01,"L: 0.93, XL: 0.86",Low
209,152,68,87,89,107,37,Male,127,Dresses,XL,1,2023-07-20,Changed Mind,N/A,Returned,C01,Tall and Athletic,B02,"XS: 0.90, S: 0.85",Low
210,168,55,98,94,97,23,Male,107,Dresses,M,0,2023-08-01,Changed Mind,N/A,Returned,C01,Athletic Build,B01,"M: 0.95, L: 0.80",Low
211,169,50,83,77,86,29,Male,191,Tops,XL,1,2023-07-20,Defective,N/A,Kept,C02,Petite,B01,"XS: 0.90, S: 0.85",High
212,181,57,89,69,87,23,Male,141,Bottoms,L,1,N/A,Changed Mind,S,Kept,C04,Average Build,B01,"M: 0.95, L: 0.80",Medium
213,156,82,102,94,104,40,Male,176,Bottoms,S,0,N/A,Defective,N/A,Kept,C02,Athletic Build,B01,"XS: 0.90, S: 0.85",Low
214,182,70,82,65,100,44,Male,197,Dresses,XS,1,2023-07-30,Incorrect Size,N/A,Kept,C04,Petite,B01,"M: 0.95, L: 0.80",Low
215,189,73,83,69,105,36,Male,113,Dresses,XS,0,2023-08-01,N/A,XL,Returned,C04,Average Build,B03,"S: 0.92, M: 0.87",High
216,188,74,95,86,96,27,Female,166,Bottoms,XL,0,2023-08-01,Incorrect Size,N/A,Kept,C04,Average Build,B01,"L: 0.93, XL: 0.86",High
217,167,68,103,78,109,38,Female,103,Bottoms,L,1,N/A,N/A,N/A,Returned,C01,Petite,B01,"S: 0.92, M: 0.87",Medium
218,189,78,83,75,93,28,Female,111,Dresses,XL,1,2023-08-01,N/A,S,Returned,C04,Tall and Athletic,B03,"S: 0.92, M: 0.87",Low
219,150,59,104,66,100,35,Male,105,Dresses,S,0,N/A,Incorrect Size,S,Returned,C01,Average Build,B02,"L: 0.93, XL: 0.86",Medium
220,160,61,99,88,88,46,Female,160,Dresses,M,1,2023-07-20,Defective,N/A,Returned,C02,Athletic Build,B01,"XS: 0.90, S: 0.85",Medium
221,177,82,108,93,114,43,Male,102,Bottoms,XS,0,2023-07-30,Changed Mind,N/A,Returned,C01,Average Build,B01,"M: 0.95, L: 0.80",High
222,174,56,109,82,109,43,Male,192,Bottoms,XL,1,2023-07-20,Incorrect Size,XL,Returned,C04,Athletic Build,B01,"XS: 0.90, S: 0.85",High
223,172,66,99,79,104,44,Male,177,Bottoms,L,1,2023-07-20,N/A,XL,Returned,C03,Athletic Build,B04,"XS: 0.90, S: 0.85",Low
224,180,59,92,78,102,34,Male,199,Dresses,XS,0,N/A,Defective,S,Returned,C04,Athletic Build,B03,"XS: 0.90, S: 0.85",Low
225,179,80,100,89,110,39,Female,164,Tops,XS,1,2023-07-20,Incorrect Size,XL,Kept,C01,Petite,B01,"L: 0.93, XL: 0.86",Low
226,184,55,96,94,85,35,Female,113,Bottoms,M,0,2023-07-30,Defective,L,Kept,C03,Average Build,B04,"XS: 0.90, S: 0.85",Medium
227,156,66,102,77,91,47,Male,154,Tops,XL,0,N/A,Incorrect Size,M,Kept,C01,Petite,B03,"XS: 0.90, S: 0.85",Low
228,165,86,104,66,104,40,Female,112,Tops,M,0,2023-07-30,Incorrect Size,S,Returned,C03,Petite,B01,"L: 0.93, XL: 0.86",Medium
229,175,67,95,83,96,31,Female,118,Bottoms,L,0,2023-07-15,Defective,S,Returned,C03,Tall and Athletic,B04,"S: 0.92, M: 0.87",Medium
230,151,75,107,72,92,42,Male,118,Bottoms,L,0,2023-07-30,Defective,XL,Kept,C01,Petite,B04,"M: 0.95, L: 0.80",Low
231,150,65,104,91,92,37,Female,117,Bottoms,XL,1,2023-07-30,Defective,M,Returned,C04,Tall and Athletic,B04,"L: 0.93, XL: 0.86",Medium
232,161,57,96,86,112,26,Female,139,Dresses,XS,0,2023-07-25,Defective,M,Kept,C03,Average Build,B02,"M: 0.95, L: 0.80",Low
233,154,73,85,81,108,35,Female,186,Tops,S,0,2023-08-01,Incorrect Size,N/A,Kept,C01,Athletic Build,B03,"S: 0.92, M: 0.87",High
234,186,62,82,79,106,47,Male,113,Tops,M,1,2023-08-01,Changed Mind,S,Returned,C02,Athletic Build,B02,"M: 0.95, L: 0.80",Medium
235,181,78,99,84,93,38,Female,145,Tops,XS,1,2023-07-30,Defective,N/A,Returned,C01,Petite,B03,"M: 0.95, L: 0.80",Medium
236,158,81,103,85,98,25,Female,119,Tops,L,1,2023-07-20,Incorrect Size,XL,Returned,C01,Petite,B04,"L: 0.93, XL: 0.86",Low
237,184,73,83,78,104,48,Male,188,Dresses,L,0,2023-07-20,Defective,M,Returned,C02,Average Build,B03,"XS: 0.90, S: 0.85",Low
238,168,65,87,91,89,25,Female,119,Bottoms,XS,1,2023-08-01,Changed Mind,N/A,Kept,C03,Average Build,B03,"XS: 0.90, S: 0.85",High
239,165,60,99,67,104,25,Female,121,Bottoms,XS,1,N/A,Incorrect Size,M,Returned,C04,Average Build,B03,"XS: 0.90, S: 0.85",Low
240,152,81,88,81,105,45,Male,124,Dresses,L,0,2023-08-01,Changed Mind,N/A,Kept,C01,Average Build,B04,"XS: 0.90, S: 0.85",Medium
241,169,55,101,67,86,34,Male,130,Bottoms,M,0,2023-07-15,Incorrect Size,N/A,Kept,C04,Petite,B02,"S: 0.92, M: 0.87",High
242,173,84,80,77,105,21,Female,192,Tops,M,1,N/A,Incorrect Size,M,Kept,C04,Tall and Athletic,B01,"L: 0.93, XL: 0.86",High
243,182,82,92,89,94,28,Male,148,Dresses,XS,1,2023-07-30,Defective,XL,Kept,C04,Athletic Build,B02,"L: 0.93, XL: 0.86",Medium
244,173,67,105,82,108,27,Female,135,Dresses,XL,1,2023-08-01,Changed Mind,L,Returned,C01,Tall and Athletic,B01,"XS: 0.90, S: 0.85",High
245,160,86,81,65,93,26,Male,159,Tops,L,1,2023-07-30,N/A,L,Kept,C03,Tall and Athletic,B02,"M: 0.95, L: 0.80",High
246,157,62,102,71,91,46,Male,117,Dresses,S,0,2023-07-20,Changed Mind,S,Kept,C02,Average Build,B02,"L: 0.93, XL: 0.86",Medium
247,185,59,89,93,107,49,Male,148,Tops,L,1,2023-07-30,N/A,L,Returned,C03,Average Build,B03,"XS: 0.90, S: 0.85",Low
248,187,86,102,87,114,47,Female,198,Dresses,M,1,2023-08-01,Changed Mind,M,Returned,C02,Average Build,B03,"M: 0.95, L: 0.80",Medium
249,189,75,98,69,106,47,Female,155,Bottoms,M,0,2023-08-01,Defective,S,Returned,C04,Athletic Build,B03,"M: 0.95, L: 0.80",Medium
250,169,66,96,66,102,35,Male,109,Tops,S,0,2023-08-01,Changed Mind,L,Returned,C03,Tall and Athletic,B04,"XS: 0.90, S: 0.85",Medium
251,184,50,103,94,110,34,Male,177,Bottoms,M,1,2023-07-30,Changed Mind,L,Kept,C03,Athletic Build,B04,"XS: 0.90, S: 0.85",Medium
252,174,74,92,81,96,28,Female,114,Dresses,S,1,2023-07-20,N/A,N/A,Returned,C02,Average Build,B02,"S: 0.92, M: 0.87",Low
253,184,83,108,93,95,39,Male,126,Dresses,M,1,2023-07-15,N/A,N/A,Returned,C02,Petite,B03,"M: 0.95, L: 0.80",Low
254,174,88,105,85,94,34,Male,152,Dresses,S,0,2023-07-30,Changed Mind,L,Returned,C04,Athletic Build,B03,"XS: 0.90, S: 0.85",High
255,178,59,93,74,97,21,Male,185,Dresses,XL,0,2023-07-25,Defective,S,Kept,C03,Tall and Athletic,B04,"S: 0.92, M: 0.87",Medium
256,167,69,106,68,93,39,Female,144,Dresses,L,1,2023-07-15,N/A,M,Returned,C03,Petite,B02,"M: 0.95, L: 0.80",Medium
257,167,56,90,73,100,33,Female,184,Bottoms,M,0,2023-07-15,Defective,L,Kept,C04,Average Build,B04,"XS: 0.90, S: 0.85",High
258,151,65,89,85,114,47,Male,111,Tops,XS,1,2023-08-01,N/A,M,Kept,C04,Average Build,B02,"M: 0.95, L: 0.80",Low
259,184,86,86,75,105,45,Male,151,Dresses,S,1,2023-07-20,Incorrect Size,S,Returned,C02,Average Build,B01,"M: 0.95, L: 0.80",Medium
260,165,78,89,90,106,30,Female,142,Dresses,S,1,N/A,Incorrect Size,XL,Returned,C01,Tall and Athletic,B03,"L: 0.93, XL: 0.86",Medium
261,185,61,103,76,101,49,Female,162,Dresses,S,0,2023-08-01,Incorrect Size,S,Returned,C03,Petite,B03,"M: 0.95, L: 0.80",Medium
262,182,66,80,76,89,22,Male,135,Bottoms,M,1,2023-08-01,Incorrect Size,XL,Kept,C03,Petite,B03,"L: 0.93, XL: 0.86",Medium
263,153,69,93,82,90,21,Male,164,Dresses,L,0,2023-07-30,Incorrect Size,N/A,Returned,C01,Tall and Athletic,B01,"S: 0.92, M: 0.87",Low
264,182,75,82,68,94,37,Male,195,Dresses,XS,0,2023-07-30,Incorrect Size,M,Kept,C02,Tall and Athletic,B03,"L: 0.93, XL: 0.86",High
265,163,68,92,93,95,33,Female,118,Dresses,S,0,N/A,Defective,N/A,Returned,C03,Petite,B02,"XS: 0.90, S: 0.85",High
266,170,61,81,92,86,43,Male,114,Tops,S,1,2023-07-30,Defective,M,Kept,C02,Tall and Athletic,B01,"XS: 0.90, S: 0.85",Medium
267,169,70,96,73,91,48,Female,149,Tops,S,0,2023-07-25,N/A,S,Returned,C01,Tall and Athletic,B01,"XS: 0.90, S: 0.85",Medium
268,157,83,100,72,98,24,Male,169,Dresses,S,1,N/A,Changed Mind,L,Kept,C04,Tall and Athletic,B02,"M: 0.95, L: 0.80",Low
269,156,56,82,83,88,31,Male,117,Tops,XS,0,2023-07-20,Changed Mind,L,Returned,C02,Average Build,B04,"S: 0.92, M: 0.87",Medium
270,152,84,105,88,89,33,Male,121,Dresses,S,1,N/A,Changed Mind,XL,Kept,C02,Average Build,B04,"XS: 0.90, S: 0.85",Medium
271,166,64,94,77,103,25,Female,114,Dresses,XS,0,2023-07-15,Changed Mind,L,Kept,C01,Average Build,B03,"XS: 0.90, S: 0.85",Medium
272,182,50,87,66,105,27,Female,103,Tops,XS,0,2023-07-20,Incorrect Size,M,Returned,C04,Petite,B03,"S: 0.92, M: 0.87",High
273,161,75,85,83,112,26,Male,131,Tops,S,0,2023-07-15,Changed Mind,L,Kept,C03,Tall and Athletic,B02,"L: 0.93, XL: 0.86",Low
274,171,84,105,78,104,26,Male,189,Dresses,XL,0,2023-07-20,Incorrect Size,N/A,Returned,C02,Average Build,B04,"L: 0.93, XL: 0.86",Medium
275,171,74,109,69,112,31,Male,147,Tops,XS,1,N/A,Changed Mind,L,Kept,C03,Athletic Build,B02,"S: 0.92, M: 0.87",Low
276,179,64,88,91,114,48,Female,144,Tops,XL,0,2023-07-15,N/A,N/A,Kept,C01,Petite,B03,"XS: 0.90, S: 0.85",High
277,187,71,104,92,94,26,Male,117,Tops,XS,1,2023-07-20,Defective,XL,Returned,C01,Average Build,B02,"S: 0.92, M: 0.87",High
278,187,55,90,94,90,31,Male,190,Bottoms,M,0,2023-07-30,Incorrect Size,XL,Returned,C04,Athletic Build,B02,"S: 0.92, M: 0.87",Medium
279,157,64,101,90,86,46,Female,181,Bottoms,S,1,2023-07-15,Defective,S,Kept,C04,Athletic Build,B03,"L: 0.93, XL: 0.86",Medium
280,176,73,81,74,87,35,Female,156,Bottoms,M,1,2023-07-25,Changed Mind,S,Returned,C03,Petite,B01,"S: 0.92, M: 0.87",Low
281,176,70,88,88,112,46,Male,183,Bottoms,XS,0,2023-07-20,Defective,S,Returned,C04,Tall and Athletic,B02,"M: 0.95, L: 0.80",Medium
282,183,56,97,81,99,26,Female,127,Bottoms,M,0,2023-08-01,Changed Mind,N/A,Kept,C01,Tall and Athletic,B03,"L: 0.93, XL: 0.86",High
283,170,78,98,84,94,27,Female,171,Dresses,S,0,2023-08-01,Defective,S,Returned,C04,Tall and Athletic,B04,"S: 0.92, M: 0.87",Low
284,179,81,101,80,101,20,Female,190,Tops,S,1,2023-08-01,Defective,XL,Returned,C04,Average Build,B04,"M: 0.95, L: 0.80",Low
285,182,81,97,81,91,32,Female,169,Bottoms,XS,1,2023-08-01,Changed Mind,L,Kept,C04,Petite,B03,"XS: 0.90, S: 0.85",Medium
286,177,54,84,65,109,38,Female,102,Tops,XS,0,2023-07-30,Changed Mind,N/A,Kept,C03,Tall and Athletic,B04,"L: 0.93, XL: 0.86",High
287,182,53,97,92,86,20,Female,180,Dresses,XL,0,2023-07-30,Incorrect Size,S,Returned,C02,Petite,B03,"L: 0.93, XL: 0.86",Low
288,154,71,91,85,91,43,Female,162,Tops,L,1,2023-08-01,Defective,S,Returned,C01,Athletic Build,B04,"M: 0.95, L: 0.80",Medium
289,168,67,83,86,99,37,Female,175,Tops,M,1,2023-08-01,Incorrect Size,XL,Kept,C04,Petite,B04,"M: 0.95, L: 0.80",Medium
290,153,84,94,79,87,26,Male,187,Dresses,XL,0,N/A,Changed Mind,L,Kept,C03,Athletic Build,B01,"L: 0.93, XL: 0.86",Medium
291,184,66,90,81,89,41,Male,199,Dresses,M,0,2023-08-01,Changed Mind,M,Kept,C01,Athletic Build,B04,"L: 0.93, XL: 0.86",Medium
292,166,73,106,75,106,46,Female,106,Tops,S,0,2023-08-01,N/A,L,Kept,C01,Petite,B02,"XS: 0.90, S: 0.85",Medium
293,177,51,98,86,92,36,Female,165,Tops,XS,1,N/A,N/A,S,Kept,C03,Tall and Athletic,B02,"M: 0.95, L: 0.80",High
294,179,62,84,69,88,47,Male,197,Dresses,M,1,2023-08-01,N/A,S,Kept,C03,Athletic Build,B01,"XS: 0.90, S: 0.85",High
295,178,64,85,68,102,34,Male,118,Bottoms,L,1,2023-08-01,Changed Mind,L,Returned,C03,Tall and Athletic,B03,"M: 0.95, L: 0.80",Low
296,155,54,92,90,103,41,Male,155,Bottoms,S,0,2023-07-15,Defective,L,Kept,C03,Athletic Build,B04,"S: 0.92, M: 0.87",High
297,184,52,102,85,92,44,Male,167,Bottoms,S,1,2023-07-15,Changed Mind,XL,Kept,C04,Tall and Athletic,B01,"M: 0.95, L: 0.80",High
298,186,86,89,88,107,38,Male,157,Bottoms,XL,0,2023-07-25,Changed Mind,M,Kept,C01,Tall and Athletic,B01,"M: 0.95, L: 0.80",High
299,173,86,103,73,90,47,Female,119,Tops,L,0,2023-07-30,N/A,N/A,Returned,C04,Tall and Athletic,B02,"S: 0.92, M: 0.87",Low
300,178,86,104,91,89,42,Female,174,Bottoms,S,0,2023-07-20,Defective,N/A,Kept,C03,Athletic Build,B02,"L: 0.93, XL: 0.86",High
301,180,52,93,80,111,23,Male,184,Bottoms,L,0,2023-07-25,Incorrect Size,M,Returned,C03,Tall and Athletic,B04,"M: 0.95, L: 0.80",Medium
302,184,84,83,94,89,36,Female,111,Dresses,XS,1,2023-08-01,N/A,XL,Returned,C03,Athletic Build,B03,"XS: 0.90, S: 0.85",Medium
303,182,72,99,76,101,26,Male,196,Dresses,L,1,2023-07-25,Changed Mind,L,Kept,C04,Tall and Athletic,B02,"XS: 0.90, S: 0.85",High
304,170,77,102,82,114,35,Male,184,Dresses,XL,0,2023-07-25,Changed Mind,S,Kept,C02,Tall and Athletic,B01,"M: 0.95, L: 0.80",Low
305,181,79,91,86,90,36,Female,155,Dresses,XL,1,2023-08-01,Defective,M,Returned,C01,Average Build,B01,"XS: 0.90, S: 0.85",High
306,172,67,94,67,97,46,Female,196,Tops,M,1,2023-07-20,Incorrect Size,XL,Kept,C02,Athletic Build,B04,"M: 0.95, L: 0.80",Low
307,182,85,105,79,93,39,Female,137,Tops,XS,0,2023-08-01,Defective,M,Kept,C03,Athletic Build,B04,"XS: 0.90, S: 0.85",Medium
308,152,82,89,82,108,48,Female,186,Tops,XS,1,2023-07-25,Defective,S,Kept,C01,Petite,B04,"S: 0.92, M: 0.87",Low
309,167,75,90,76,96,34,Male,104,Bottoms,L,1,N/A,Incorrect Size,N/A,Kept,C03,Athletic Build,B03,"S: 0.92, M: 0.87",High
310,174,89,88,94,94,28,Female,113,Bottoms,XL,1,N/A,Incorrect Size,L,Returned,C02,Petite,B01,"S: 0.92, M: 0.87",Medium
311,180,66,90,77,85,40,Male,170,Tops,XL,0,N/A,N/A,XL,Returned,C01,Average Build,B04,"M: 0.95, L: 0.80",Low
312,152,89,81,65,95,42,Female,193,Bottoms,XL,0,2023-07-25,Defective,N/A,Kept,C03,Tall and Athletic,B01,"S: 0.92, M: 0.87",High
313,189,56,92,68,113,32,Female,158,Bottoms,XS,1,2023-07-25,N/A,S,Returned,C01,Tall and Athletic,B01,"L: 0.93, XL: 0.86",Low
314,173,57,106,72,90,26,Male,102,Bottoms,XL,0,2023-07-30,Defective,M,Kept,C04,Average Build,B04,"L: 0.93, XL: 0.86",High
315,181,80,101,83,87,47,Male,160,Bottoms,M,1,2023-07-15,Defective,XL,Kept,C02,Petite,B03,"L: 0.93, XL: 0.86",High
316,171,61,105,85,90,38,Male,189,Bottoms,S,0,2023-07-30,N/A,XL,Kept,C01,Athletic Build,B04,"XS: 0.90, S: 0.85",Low
317,172,80,105,94,93,48,Female,132,Dresses,XL,1,2023-08-01,N/A,N/A,Returned,C02,Athletic Build,B03,"M: 0.95, L: 0.80",Medium
318,151,68,87,90,106,30,Male,163,Tops,M,0,N/A,Defective,N/A,Kept,C04,Average Build,B04,"L: 0.93, XL: 0.86",Medium
319,176,59,108,85,92,27,Female,160,Tops,M,1,2023-07-15,Changed Mind,S,Returned,C02,Tall and Athletic,B04,"S: 0.92, M: 0.87",Medium
320,151,88,100,69,114,36,Male,126,Bottoms,S,0,2023-07-30,Incorrect Size,N/A,Returned,C04,Athletic Build,B02,"XS: 0.90, S: 0.85",High
321,175,61,100,75,99,23,Male,190,Bottoms,XS,0,2023-07-20,Defective,XL,Returned,C02,Athletic Build,B04,"M: 0.95, L: 0.80",Low
322,166,69,87,89,106,45,Female,122,Dresses,XL,0,2023-07-20,N/A,L,Kept,C04,Petite,B02,"S: 0.92, M: 0.87",Low
323,189,86,80,88,90,23,Female,174,Tops,M,1,2023-07-20,Changed Mind,S,Returned,C04,Athletic Build,B01,"M: 0.95, L: 0.80",High
324,182,56,85,88,107,37,Male,187,Dresses,M,1,N/A,Defective,S,Kept,C01,Average Build,B01,"M: 0.95, L: 0.80",Medium
325,158,63,105,93,95,41,Male,104,Dresses,S,0,2023-07-15,Defective,L,Returned,C01,Petite,B02,"XS: 0.90, S: 0.85",Low
326,188,60,92,93,113,36,Female,116,Tops,M,1,N/A,Changed Mind,S,Returned,C01,Tall and Athletic,B01,"M: 0.95, L: 0.80",Low
327,178,56,88,81,94,22,Female,163,Dresses,XL,1,2023-07-20,Incorrect Size,S,Returned,C01,Tall and Athletic,B02,"XS: 0.90, S: 0.85",Medium
328,175,78,107,81,95,28,Male,142,Dresses,XS,0,2023-07-25,Incorrect Size,N/A,Returned,C03,Tall and Athletic,B04,"M: 0.95, L: 0.80",Medium
329,184,59,85,66,88,47,Male,133,Tops,M,1,N/A,Incorrect Size,S,Kept,C04,Average Build,B02,"M: 0.95, L: 0.80",Medium
330,174,78,94,94,113,45,Female,113,Tops,XS,0,2023-07-15,N/A,XL,Returned,C03,Tall and Athletic,B04,"XS: 0.90, S: 0.85",Medium
331,173,58,102,88,97,25,Male,146,Tops,M,1,N/A,Incorrect Size,N/A,Returned,C03,Petite,B03,"XS: 0.90, S: 0.85",High
332,162,85,95,90,92,21,Male,113,Dresses,M,1,2023-07-15,Changed Mind,M,Kept,C01,Athletic Build,B04,"M: 0.95, L: 0.80",Medium
333,156,59,83,65,104,47,Female,133,Bottoms,XL,0,2023-08-01,Changed Mind,XL,Returned,C02,Petite,B02,"S: 0.92, M: 0.87",High
334,185,68,107,68,99,31,Male,114,Bottoms,XS,1,2023-07-25,Defective,M,Returned,C02,Average Build,B03,"L: 0.93, XL: 0.86",Medium
335,169,80,105,73,91,34,Female,108,Bottoms,L,0,2023-07-30,Incorrect Size,N/A,Returned,C03,Average Build,B03,"M: 0.95, L: 0.80",Medium
336,150,66,96,66,85,28,Female,190,Dresses,XL,1,2023-07-15,N/A,XL,Kept,C03,Athletic Build,B04,"M: 0.95, L: 0.80",High
337,157,58,88,67,112,48,Male,186,Dresses,XS,1,2023-07-15,Changed Mind,N/A,Kept,C04,Athletic Build,B03,"M: 0.95, L: 0.80",High
338,165,82,91,91,109,21,Female,146,Bottoms,XS,1,2023-07-20,N/A,M,Returned,C01,Athletic Build,B04,"XS: 0.90, S: 0.85",Medium
339,163,83,101,70,110,31,Female,101,Tops,XS,1,2023-07-20,Changed Mind,L,Returned,C01,Average Build,B03,"XS: 0.90, S: 0.85",High
340,161,73,98,77,93,35,Female,159,Tops,L,0,2023-07-25,Changed Mind,S,Returned,C04,Athletic Build,B03,"L: 0.93, XL: 0.86",Low
341,172,58,99,79,107,26,Male,160,Dresses,XL,0,2023-08-01,Changed Mind,L,Kept,C03,Petite,B02,"XS: 0.90, S: 0.85",Medium
342,164,56,105,75,92,20,Male,149,Bottoms,L,1,2023-08-01,N/A,L,Returned,C01,Average Build,B01,"XS: 0.90, S: 0.85",Medium
343,177,65,91,74,86,40,Male,180,Dresses,M,1,N/A,Changed Mind,N/A,Returned,C03,Athletic Build,B02,"M: 0.95, L: 0.80",High
344,183,68,101,67,110,26,Female,193,Dresses,S,0,2023-07-30,Changed Mind,N/A,Kept,C03,Average Build,B03,"XS: 0.90, S: 0.85",Medium
345,151,88,85,84,98,22,Female,161,Bottoms,L,1,2023-07-30,Changed Mind,S,Kept,C01,Petite,B01,"L: 0.93, XL: 0.86",Low
346,181,55,91,73,114,39,Male,123,Dresses,M,0,2023-07-25,N/A,L,Returned,C01,Average Build,B04,"XS: 0.90, S: 0.85",Medium
347,172,60,88,89,96,24,Male,105,Tops,L,0,2023-07-30,Changed Mind,XL,Returned,C04,Tall and Athletic,B03,"XS: 0.90, S: 0.85",Low
348,171,61,99,74,110,22,Female,185,Tops,XS,1,N/A,Changed Mind,N/A,Kept,C04,Petite,B02,"L: 0.93, XL: 0.86",Medium
349,174,62,84,85,107,34,Male,150,Bottoms,S,0,2023-07-20,Incorrect Size,L,Returned,C03,Average Build,B02,"L: 0.93, XL: 0.86",Low
350,171,61,100,87,101,25,Female,136,Dresses,S,1,2023-08-01,Changed Mind,M,Kept,C03,Petite,B03,"M: 0.95, L: 0.80",Medium
351,171,70,82,89,103,34,Male,120,Tops,M,0,2023-07-25,Defective,N/A,Returned,C02,Tall and Athletic,B03,"L: 0.93, XL: 0.86",High
